technology_id,country,phase,category,input,unit,quantity,cost_per_unit,total_cost,currency,total_cost_usd,pct_borne_by_land_users
1730,BI,establishment,labour,Préparation des boutures,km,2.0,2000.0,4000.0,Francs Burundais,2.55,20.0
1730,BI,establishment,labour,Mise en place des boutures,personnes /jour,4.0,2000.0,8000.0,Francs Burundais,5.1,10.0
1730,BI,establishment,labour,Construction ombrière,personnes /jour,80.0,2000.0,160000.0,Francs Burundais,101.91,10.0
1730,BI,establishment,labour,Arrosage-Entretien,personnes /jour,720.0,1666.66666,1200000.0,Francs Burundais,764.33,10.0
1730,BI,establishment,equipment,Matériel pépinière,ha,1.0,628000.0,628000.0,Francs Burundais,400.0,
1730,BI,establishment,construction_material,Bois,ha,1.0,785000.0,785000.0,Francs Burundais,500.0,
1730,BI,establishment,other,Labour: Plantation,personnes/jour,32.0,2000.0,64000.0,Francs Burundais,40.76,
1730,BI,establishment,other,Achat matériel végétal,ha,1.0,1193200.0,1193200.0,Francs Burundais,760.0,100.0
1730,BI,maintenance,labour,Sarclage,personnes/jour/km,16.0,2000.0,32000.0,Francs Burundais,20.38,40.0
1730,BI,maintenance,labour,Protection des plants avec enclos,personnes/jour/km,22.0,2000.0,44000.0,Francs Burundais,28.03,20.0
1730,BI,maintenance,equipment,Matériel pépinière,ha,1.0,70650.0,70650.0,Francs Burundais,45.0,10.0
1730,BI,maintenance,construction_material,Bois,ha,1.0,78500.0,78500.0,Francs Burundais,50.0,10.0
1730,BI,maintenance,other,Achat matériel végétal,ha,1.0,298300.0,298300.0,Francs Burundais,190.0,10.0
1731,AF,establishment,labour,Excavation of the foundation,square meters,50.0,2.88,144.0,USD,144.0,10.0
1731,AF,establishment,labour,Excavation of the foundation,cubic meters,161.0,2.4037,387.0,USD,387.0,10.0
1731,AF,establishment,labour,Skilled and unskilled labor,persons/day,343.0,9.47521,3250.0,USD,3250.0,10.0
1731,AF,establishment,equipment,Water tanks,pieces,39.0,98.615384,3846.0,USD,3846.0,10.0
1731,AF,establishment,equipment,Pipes,meter,2900.0,2.9241379,8480.0,USD,8480.0,10.0
1731,AF,establishment,equipment,Other equipment,all,1.0,2424.0,2424.0,USD,2424.0,10.0
1731,AF,establishment,equipment,Procurement of the Hydraulic flange pump,pieces,1.0,2200.0,2200.0,USD,2200.0,10.0
1731,AF,establishment,construction_material,Concrete foundation,cubic meters,12.23,96.64758,1182.0,USD,1182.0,10.0
1731,AF,establishment,construction_material,Concrete,cubic meters,8.4,114.0476,958.0,USD,958.0,10.0
1731,AF,establishment,construction_material,"Iron shattering for walls, roof and floor",cubic meters,110.0,4.86363,535.0,USD,535.0,10.0
1731,AF,establishment,construction_material,External and internal pointing,square meters,226.0,2.85398,645.0,USD,645.0,10.0
1731,AF,establishment,construction_material,Plastering,square meters,32.0,5.9375,190.0,USD,190.0,10.0
1731,AF,establishment,construction_material,Steel bars,square meters,364.4,1.21844,444.0,USD,444.0,10.0
1731,AF,establishment,construction_material,Door and window,square meters,3.98,28.8944,115.0,USD,115.0,10.0
1731,AF,establishment,construction_material,Stones,square meters,244.0,50.0,12200.0,USD,12200.0,10.0
1731,AF,maintenance,labour,Changing of the pipes,persons/day,1.0,7.0,7.0,USD,7.0,100.0
1731,AF,maintenance,labour,Cleaning of the flange pump room,persons/day,1.0,7.0,7.0,USD,7.0,100.0
1731,AF,maintenance,labour,Changing of the hydraulic flange pump oil,persons/day,1.0,7.0,7.0,USD,7.0,100.0
1731,AF,maintenance,equipment,Pipes,meter,20.0,0.65,13.0,USD,13.0,100.0
1731,AF,maintenance,equipment,Oil,times/year,4.0,4.5,18.0,USD,18.0,100.0
1732,AF,establishment,labour,Labor cost for the construction of the terraces,persons/day,1200.0,5.88,7056.0,USD,7056.0,10.0
1732,AF,maintenance,labour,Repairing of few terraces,persons/day,6.0,5.833333,35.0,USD,35.0,100.0
1734,MA,establishment,labour,"Encadrement techniques, tracé",JT,,,,Dirham,,100.0
1734,MA,establishment,labour,Encadrement technique,m3,1.0,10.0,10.0,Dirham,1.25,100.0
1734,MA,establishment,labour,"Tracé, préparation de la fondation",m3,2.0,8.0,16.0,Dirham,2.0,100.0
1734,MA,establishment,labour,Fourniture de gabion,m3,1.0,40.0,40.0,Dirham,5.0,100.0
1734,MA,establishment,other,Approvisionnement en pierres et remplissage des gabions,m3,40.0,7.0,280.0,Dirham,35.0,100.0
1734,MA,maintenance,labour,Entretien,m3,0.5,7.0,3.5,Dirham,0.44,
1735,KE,establishment,labour,Harvesting and cutting the stovers,Mandays,4.0,1.0,4.0,Kshs,0.04,100.0
1735,KE,establishment,labour,Marking the contours,Mandays,3.0,1.3333,4.0,Kshs,0.04,100.0
1735,KE,establishment,labour,Collecting the stovers and laying them along the marked contour,Mandays,4.0,1.0,4.0,Kshs,0.04,100.0
1735,KE,establishment,equipment,Tools,Numbers,4.0,1.25,5.0,Kshs,0.05,100.0
1735,KE,establishment,plant_material,Seeds,ha,1.0,16.0,16.0,Kshs,0.16,100.0
1735,KE,establishment,construction_material,Maize stovers,ha,1.0,100.0,100.0,Kshs,1.0,100.0
1735,KE,maintenance,labour,Adding stovers in the next season,Mandays,4.0,1.0,4.0,Kshs,0.04,100.0
1735,KE,maintenance,equipment,Tools,ha,1.0,10.0,10.0,Kshs,0.1,100.0
1735,KE,maintenance,plant_material,Seeds,ha,1.0,8.0,8.0,Kshs,0.08,100.0
1735,KE,maintenance,construction_material,Maize stovers,ha,1.0,50.0,50.0,Kshs,0.5,100.0
1736,KE,establishment,labour,Transplanting,Mandays,4.0,1.0,4.0,Kshs,0.04,100.0
1736,KE,establishment,equipment,Tools,ha,1.0,5.0,5.0,Kshs,0.05,100.0
1736,KE,establishment,plant_material,Seeds,Grams,100.0,0.05,5.0,Kshs,0.05,100.0
1736,KE,maintenance,labour,Weeding,mandays,10.0,0.4,4.0,Kshs,0.04,100.0
1736,KE,maintenance,labour,Prunning,mandays,10.0,0.4,4.0,Kshs,0.04,100.0
1736,KE,maintenance,equipment,Tools,ha,1.0,5.0,5.0,Kshs,0.05,100.0
1737,FR,establishment,labour,Planter les arbres,personnes/jour,10.0,120.0,1200.0,Euros,1200.0,100.0
1737,FR,establishment,labour,Semer des graines d'arbres,personnes/jour,20.0,120.0,2400.0,Euros,2400.0,100.0
1737,FR,establishment,labour,"Récolter, décortiquer et semer",personnes/jour,5.0,120.0,600.0,Euros,600.0,100.0
1737,FR,establishment,equipment,Les brebis,brebis,50.0,100.0,5000.0,Euros,5000.0,100.0
1737,FR,establishment,equipment,Chien de travail,chien,1.0,200.0,200.0,Euros,200.0,100.0
1737,FR,establishment,equipment,Niche pour le chien,niche,1.0,150.0,150.0,Euros,150.0,100.0
1737,FR,establishment,equipment,Matériel de soins,jeux,1.0,460.0,460.0,Euros,460.0,100.0
1737,FR,establishment,plant_material,Semis d'arbres,plants,500.0,2.0,1000.0,Euros,1000.0,100.0
1737,FR,establishment,plant_material,Graines d'arbres,graines,1000.0,0.15,150.0,Euros,150.0,100.0
1737,FR,establishment,construction_material,Mise en place d'un parc éléctrique,jeux,2.0,375.0,750.0,Euros,750.0,100.0
1737,FR,maintenance,labour,Changer les brebis de parcs,personnes/jour,30.0,120.0,3600.0,Euros,3600.0,100.0
1737,FR,maintenance,labour,Soins aux brebis,personnes/jour,91.0,120.0,10920.0,Euros,10920.0,100.0
1737,FR,maintenance,equipment,Nourrir le chien,portions,365.0,0.32878,120.0,Euros,120.0,100.0
1738,KE,establishment,labour,Labour,ha,1.0,470.0,470.0,KSh,5.53,100.0
1738,KE,establishment,equipment,Tools,ha,1.0,5.3,5.3,KSh,0.06,100.0
1738,KE,establishment,plant_material,Seedlings,ha,1.0,480.0,480.0,KSh,5.65,100.0
1738,KE,establishment,fertilizers_biocides,Compost/manure,ha,1.0,3.5,3.5,KSh,0.04,100.0
1738,KE,maintenance,labour,Labour,ha,1.0,470.0,470.0,KSh,5.53,100.0
1740,KE,establishment,labour,Labour,ha,1.0,100.0,100.0,Kshs,1.0,100.0
1740,KE,establishment,equipment,Tools,ha,1.0,20.0,20.0,Kshs,0.2,100.0
1740,KE,establishment,plant_material,Seedlings,ha,1.0,20.0,20.0,Kshs,0.2,100.0
1740,KE,maintenance,labour,Labour,ha,1.0,30.0,30.0,Kshs,0.3,100.0
1740,KE,maintenance,equipment,Tools,ha,1.0,20.0,20.0,Kshs,0.2,100.0
1740,KE,maintenance,plant_material,Seedlings,ha,1.0,10.0,10.0,Kshs,0.1,100.0
1741,KE,establishment,labour,Labour,ha,1.0,250.0,250.0,Kshs,2.5,100.0
1741,KE,establishment,equipment,Tools,ha,1.0,200.0,200.0,Kshs,2.0,100.0
1741,KE,establishment,construction_material,Nails and barbes wire,ha,1.0,100.0,100.0,Kshs,1.0,100.0
1741,KE,establishment,construction_material,Wooden post,ha,1.0,50.0,50.0,Kshs,0.5,100.0
1741,KE,maintenance,labour,Labour,ha,1.0,200.0,200.0,Kshs,2.0,100.0
1741,KE,maintenance,equipment,Tools,ha,1.0,150.0,150.0,Kshs,1.5,100.0
1741,KE,maintenance,construction_material,Nails and barbes wire,ha,1.0,50.0,50.0,Kshs,0.5,100.0
1741,KE,maintenance,construction_material,Wooden post,ha,1.0,30.0,30.0,Kshs,0.3,100.0
1742,IR,establishment,labour,Digging Pits and planting of fruit trees,ha,1.0,90.0,90.0,USD,90.0,100.0
1742,IR,establishment,equipment,Machine use,ha,1.0,40.0,40.0,USD,40.0,100.0
1742,IR,establishment,plant_material,Seeds,ha,1.0,7.5,7.5,USD,7.5,100.0
1742,IR,maintenance,labour,All the labour,ha,1.0,410.0,410.0,USD,410.0,100.0
1742,IR,maintenance,equipment,Machine use,ha,1.0,45.0,45.0,USD,45.0,
1742,IR,maintenance,fertilizers_biocides,Compost/manure,ha,1.0,70.0,70.0,USD,70.0,100.0
1742,IR,maintenance,fertilizers_biocides,Toxin for pets,ha,1.0,45.0,45.0,USD,45.0,100.0
1743,AR,establishment,other,Talleres comunitarios,,1.0,2000.0,2000.0,Peso Argentino,357.14,100.0
1743,AR,maintenance,equipment,Mantenimiento sistemas riego,,1.0,1500.0,1500.0,Peso Argentino,267.86,100.0
1744,HN,establishment,labour,Mano de obra,,1.0,10.0,10.0,Lempiras,4.17,50.0
1744,HN,establishment,plant_material,Preparación de sustrato.,,1.0,25.0,25.0,Lempiras,10.42,
1744,HN,establishment,plant_material,Semillas,,1.0,20.0,20.0,Lempiras,8.33,30.0
1744,HN,maintenance,labour,mano de obra,,1.0,10.0,10.0,Lempiras,4.17,100.0
1749,UG,establishment,labour,Labour,ha,1.0,270.0,270.0,Uganda shillings,0.27,100.0
1749,UG,establishment,equipment,Tools,ha,1.0,42.0,42.0,Uganda shillings,0.04,100.0
1749,UG,establishment,plant_material,Seeds,ha,1.0,23.0,23.0,Uganda shillings,0.02,100.0
1749,UG,establishment,fertilizers_biocides,Compost manure,ha,1.0,10.0,10.0,Uganda shillings,0.01,100.0
1749,UG,maintenance,labour,Labour,ha,1.0,340.0,340.0,Uganda shillings,0.34,100.0
1749,UG,maintenance,equipment,Tools,ha,1.0,315.0,315.0,Uganda shillings,0.32,100.0
1749,UG,maintenance,plant_material,Seeds,ha,1.0,71.0,71.0,Uganda shillings,0.07,100.0
1750,NP,establishment,labour,Preparing compost pit,Persons/day,2.0,2.0,4.0,USD,4.0,100.0
1750,NP,maintenance,labour,Maintaining compost,Persons/day,1.0,2.0,2.0,USD,2.0,100.0
1751,NP,establishment,labour,Collect urine and prepare irrigation system,persons/unit,2.0,2.0,4.0,USD,4.0,100.0
1751,NP,establishment,equipment,Drip set,unit,1.0,36.0,36.0,USD,36.0,100.0
1751,NP,establishment,equipment,Drum,unit,1.0,4.0,4.0,USD,4.0,100.0
1751,NP,establishment,construction_material,Stakes,unit,1.0,6.0,6.0,USD,6.0,100.0
1751,NP,maintenance,labour,Maintain drip irrigatio nsystem and apply urine,persons/unit,15.0,2.0,30.0,USD,30.0,100.0
1752,NP,establishment,labour,Labour,per unit,1.0,6.0,6.0,USD,6.0,100.0
1752,NP,establishment,construction_material,Plastic drum,per unit,6.0,1.0,6.0,USD,6.0,100.0
1753,NP,establishment,labour,Labour,Persons/day,2.5,2.0,5.0,USD,5.0,
1753,NP,establishment,plant_material,Seeds,unit,1.0,1.5,1.5,USD,1.5,
1755,NP,establishment,labour,Labour,Persons/day,2.0,2.0,4.0,USD,4.0,100.0
1755,NP,establishment,equipment,Drum,pieces,1.0,6.0,6.0,USD,6.0,100.0
1756,NP,establishment,labour,Building manure pit and shelter,Persons/day,1.0,2.0,2.0,USD,2.0,100.0
1756,NP,establishment,construction_material,Material,unit,1.0,25.0,25.0,USD,25.0,100.0
1757,NP,establishment,labour,Nursing seedling,Persons/day,3.0,2.0,6.0,USD,6.0,100.0
1757,NP,establishment,plant_material,Seedlings,unit,1.0,4.0,4.0,USD,4.0,100.0
1757,NP,maintenance,labour,Replace dead plants,Persons/day,3.0,2.0,6.0,USD,6.0,100.0
1759,NP,establishment,labour,Preapring manure pit,Persons/day,1.0,2.0,2.0,USD,2.0,100.0
1759,NP,maintenance,labour,Decompose manure,Persons/day,1.0,2.0,2.0,USD,2.0,100.0
1761,IS,establishment,labour,drivers on the tractor,ha,1.0,126400.0,126400.0,ISK,915.94,
1761,IS,establishment,equipment,Machine use (2 tractors needed),ha,1.0,72000.0,72000.0,ISK,521.74,100.0
1761,IS,establishment,fertilizers_biocides,Compost/manure (hay cost probably higher),ha,1.0,10000.0,10000.0,ISK,72.46,
1761,IS,establishment,other,transport of the hay (depend how far away),ha,1.0,10000.0,10000.0,ISK,72.46,
1762,IT,establishment,labour,"layout, planting shrubs, training farmers to build and maintain the system",ha,1.0,13.0,13.0,,,100.0
1769,BD,establishment,labour,skilled labor,person-days,300.0,5.0,1500.0,USD,1500.0,100.0
1769,BD,establishment,plant_material,seedling (fruit trees),piece,500.0,0.1,50.0,USD,50.0,100.0
1769,BD,establishment,plant_material,seedling (timber producing trees),piece,300.0,0.1,30.0,USD,30.0,100.0
1769,BD,establishment,other,,seedling bag,1000.0,0.01,10.0,USD,10.0,100.0
1769,BD,establishment,other,,earthen pot,1000.0,0.01,10.0,USD,10.0,100.0
1769,BD,maintenance,labour,skilled labor,person-days,50.0,5.0,250.0,USD,250.0,100.0
1769,BD,maintenance,plant_material,seedling vegetable ( e.g gourd),pieces,250.0,0.05,12.5,USD,12.5,100.0
1769,BD,maintenance,construction_material,bamboo,pieces,50.0,1.0,50.0,USD,50.0,100.0
1769,BD,maintenance,construction_material,"string, ropes",piece,1.0,5.0,5.0,USD,5.0,100.0
1832,HT,establishment,labour,construction,jours-personne,,,,USD,,
1832,HT,maintenance,equipment,Bèche,pièces,20.0,,,USD,,100.0
1832,HT,maintenance,equipment,Rateau,pièces,10.0,,,USD,,100.0
1832,HT,maintenance,plant_material,semences,lbs,,,,USD,,
1832,HT,maintenance,fertilizers_biocides,Fumier,sac (50kg),,,,USD,,
1879,NE,establishment,labour,main d'oeuvre qualifiée,personne jour,334.0,5000.0,1670000.0,franc CFA (UEMOA),3353.41,
1879,NE,establishment,labour,main d'oeuvre non qualifiée,personne jour,10453.0,1300.0,13588900.0,franc CFA (UEMOA),27286.95,
1879,NE,establishment,equipment,"gabion, fils galvanisé, géotextile, brouettes, pioches, baramines, pelles, rateaux, burins, marteaux, ",montant total,1.0,552400.0,552400.0,franc CFA (UEMOA),1109.24,
1879,NE,establishment,construction_material,ciment,tonne,4.0,140000.0,560000.0,franc CFA (UEMOA),1124.5,
1879,NE,establishment,construction_material,pierres sèches,,,,,franc CFA (UEMOA),,
1879,NE,establishment,construction_material,"gabion, fils galvanisé, géotextile,",,1.0,380000.0,380000.0,franc CFA (UEMOA),763.05,
1879,NE,establishment,other,frais administratif et frais de suivi par les autorités,montant total,1.0,1206118.0,1206118.0,franc CFA (UEMOA),2421.92,
1879,NE,maintenance,labour,main d'oeuvre non qualifiée,personne jour,100.0,1300.0,130000.0,franc CFA (UEMOA),261.04,100.0
1879,NE,maintenance,labour,main d'oeuvre qualifiée,personne jour,10.0,5000.0,50000.0,franc CFA (UEMOA),100.4,100.0
1879,NE,maintenance,equipment,"brouettes, pelles, rateaux, marteaux, burins, baramines",forfait,1.0,93240.0,93240.0,franc CFA (UEMOA),187.23,100.0
1879,NE,maintenance,construction_material,ciment,sac de 50 kg,2.0,5000.0,10000.0,franc CFA (UEMOA),20.08,100.0
1882,PE,establishment,labour,Pago por construcción de cocina,Cocina,1.0,5.0,5.0,USD,5.0,100.0
1882,PE,establishment,equipment,Piezas metalicas internas,Kit,1.0,73.0,73.0,USD,73.0,
1882,PE,establishment,other,Gastos operativos de Capacitación y Movilización,Sesión/Visita,1.0,30.0,30.0,USD,30.0,
1882,PE,maintenance,labour,Assitencia Técnica,1,1.0,10.0,10.0,USD,10.0,
1882,PE,maintenance,equipment,Monitoreo ,1,1.0,20.0,20.0,USD,20.0,
1882,PE,maintenance,other,Movilización local,1,1.0,15.0,15.0,USD,15.0,
1890,KH,establishment,labour,Ploughing and drying the soil,person-day,3.6,20000.0,72000.0,Riel,18.0,100.0
1890,KH,establishment,labour,Digging the hole for the banana seedlings and planting,person-day,1.5,20000.0,30000.0,Riel,7.5,100.0
1890,KH,establishment,equipment,Hooked knife,piece,5.0,25000.0,125000.0,Riel,31.25,100.0
1890,KH,establishment,equipment,Hoe,piece,3.0,20000.0,60000.0,Riel,15.0,100.0
1890,KH,establishment,plant_material,Banana seedlings,seedling,600.0,300.0,180000.0,Riel,45.0,100.0
1890,KH,maintenance,labour,Soil preparation and direct seedling of mung beans,person-day,2.0,20000.0,40000.0,Riel,10.0,100.0
1890,KH,maintenance,labour,Spray the herbicide and weeding,person-day,10.0,20000.0,200000.0,Riel,50.0,100.0
1890,KH,maintenance,labour,Spray the fattening fertilizer,person-day,1.0,20000.0,20000.0,Riel,5.0,100.0
1890,KH,maintenance,labour,Harvesting,person-day,12.0,20000.0,240000.0,Riel,60.0,100.0
1890,KH,maintenance,plant_material,Mung bean,kg,24.0,12000.0,288000.0,Riel,72.0,100.0
1890,KH,maintenance,fertilizers_biocides,Herbicide,liter,2.0,12000.0,24000.0,Riel,6.0,100.0
1890,KH,maintenance,fertilizers_biocides,Fattening fertilizer,liter,2.0,11000.0,22000.0,Riel,5.5,100.0
1930,PH,establishment,labour,Manual labour: Weeding,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,establishment,labour,Manual labour: Planting,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,establishment,labour,Manual labour: Fertilizer Application,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,establishment,labour,Manual labour: Harvesting and Hauling,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,establishment,plant_material,Kakawate cuttings (cuttings are abundant in the area and not for sale),,,,,Philippine Peso (Php),,100.0
1930,PH,establishment,plant_material,Tomato @ 100grams per can,can,1.0,1950.0,1950.0,Philippine Peso (Php),39.0,100.0
1930,PH,establishment,plant_material,Cucumber @ 100grams per can,can,1.0,600.0,600.0,Philippine Peso (Php),12.0,100.0
1930,PH,establishment,plant_material,Chayote (seeds are abundant in the area),,,,,Philippine Peso (Php),,100.0
1930,PH,establishment,fertilizers_biocides,Inorganic fertilizer: Urea,bag,5.0,1500.0,7500.0,Philippine Peso (Php),150.0,100.0
1930,PH,establishment,fertilizers_biocides,Organic fertilizer: chicken dung,bag,5.0,450.0,2250.0,Philippine Peso (Php),45.0,100.0
1930,PH,establishment,fertilizers_biocides,Pesticide,bottle,1.0,280.0,280.0,Philippine Peso (Php),5.6,100.0
1930,PH,establishment,construction_material,"Metal wire ( can be used for a long time, up to 10 years life span",roll,6.0,480.0,2880.0,Philippine Peso (Php),57.6,100.0
1930,PH,establishment,construction_material,Straw,roll,10.0,100.0,1000.0,Philippine Peso (Php),20.0,100.0
1930,PH,maintenance,labour,Weeding,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,maintenance,labour,Trimming of kakawate,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,maintenance,labour,Application of organic fertilizer,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,maintenance,labour,Application of inorganic fertilizer,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1930,PH,maintenance,equipment,Spraying of pesticide,person-days,3.0,300.0,900.0,Philippine Peso (Php),18.0,100.0
1958,HT,establishment,labour,Main d'ouevre non qualifiée,jour ouvrable,2.0,250.0,500.0,Gourdes (HTG),7.46,
1958,HT,establishment,labour,Main d'oeuvre qualifiée,jour ouvrable,1.0,1000.0,1000.0,Gourdes (HTG),14.93,
1958,HT,establishment,equipment,Machettes,pièce,2.0,5.0,10.0,Gourdes (HTG),0.15,
1958,HT,establishment,equipment,Barre à mine,pièce,1.0,15.0,15.0,Gourdes (HTG),0.22,
1958,HT,establishment,equipment,Pioche,pièce,1.0,5.0,5.0,Gourdes (HTG),0.07,
1958,HT,establishment,equipment,Ruban métrique,pièce,1.0,3.0,3.0,Gourdes (HTG),0.04,
1958,HT,establishment,equipment,niveau A,pièce,1.0,1.0,1.0,Gourdes (HTG),0.01,
1958,HT,establishment,plant_material,Bambou,mètre,15.0,50.0,750.0,Gourdes (HTG),11.19,
2005,BD,establishment,labour,"Land raising, tree planting and turfing on slope",person days,290.0,300.0,87000.0,Bangladeshi Taka,1087.5,10.0
2005,BD,establishment,labour,Ramp construction,person days,115.0,350.0,40250.0,Bangladeshi Taka,503.12,10.0
2005,BD,establishment,labour,House reconstruction and WASH facilities,person days,200.0,400.0,80000.0,Bangladeshi Taka,1000.0,10.0
2005,BD,establishment,labour,Solar system installation,person days,10.0,300.0,3000.0,Bangladeshi Taka,37.5,10.0
2005,BD,establishment,equipment,"WASH equipment (latrine, magic pump, water tank, pipes, switch, pillars and other)",pieces,10.0,46658.0,466580.0,Bangladeshi Taka,5832.25,
2005,BD,establishment,equipment,Solar system,pieces,10.0,6300.0,63000.0,Bangladeshi Taka,787.5,
2005,BD,establishment,plant_material,Deep rooted trees,pieces,100.0,40.0,4000.0,Bangladeshi Taka,50.0,100.0
2005,BD,establishment,plant_material,Seed for vegetable,KG,5.0,1000.0,5000.0,Bangladeshi Taka,62.5,100.0
2005,BD,establishment,plant_material,Sapling purchase,pieces,100.0,50.0,5000.0,Bangladeshi Taka,62.5,100.0
2005,BD,establishment,plant_material,Light rooted tree,pieces,60.0,30.0,1800.0,Bangladeshi Taka,22.5,
2005,BD,establishment,fertilizers_biocides,Organic fertilizer (compost),KG,600.0,10.0,6000.0,Bangladeshi Taka,75.0,100.0
